<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VND,2017-02-14,5.4801,5.5229,5.3516,5.3516,280490
VND,2017-02-15,5.3516,5.4801,5.3516,5.3945,158650
VND,2017-02-16,5.3945,5.4801,5.3945,5.4373,285900
VND,2017-02-17,5.4373,5.5229,5.3945,5.4801,215985
VND,2017-02-20,5.4801,5.5657,5.4373,5.5657,123602
VND,2017-02-21,5.5657,5.6085,5.5229,5.5229,189710
VND,2017-02-22,5.5229,5.7798,5.5229,5.6513,660767
VND,2017-02-23,5.6513,5.6942,5.5657,5.6085,170280
VND,2017-02-24,5.6085,5.6085,5.5229,5.5229,187115
VND,2017-02-27,5.5229,5.5657,5.4373,5.5657,279460
VND,2017-02-28,5.5657,5.5657,5.4801,5.4801,303410
VND,2017-03-01,5.4801,5.4801,5.3516,5.3945,355469
VND,2017-03-02,5.3945,5.4373,5.3516,5.3945,333560
VND,2017-03-03,5.3945,5.4373,5.3516,5.3516,411000
VND,2017-03-06,5.3516,5.4373,5.3516,5.4373,231920
VND,2017-03-07,5.4373,5.5229,5.3945,5.4373,344484
VND,2017-03-08,5.4373,5.5229,5.4373,5.4373,199900
VND,2017-03-09,5.4373,5.6513,5.4373,5.5657,568416
VND,2017-03-10,5.5657,5.6513,5.4801,5.4801,482775
VND,2017-03-13,5.4801,5.6513,5.4801,5.5657,683915
VND,2017-03-14,5.5657,5.6513,5.5657,5.6513,544721
VND,2017-03-15,5.6513,5.6513,5.5657,5.6085,194310
VND,2017-03-16,5.6085,5.737,5.5657,5.6513,909066
VND,2017-03-17,5.6513,5.951,5.6513,5.8226,1232850
VND,2017-03-20,5.8226,6.0795,5.8226,6.0367,729083
VND,2017-03-21,6.0367,6.0795,5.951,6.0795,827296
VND,2017-03-22,6.0795,6.1223,5.951,5.951,723326
VND,2017-03-23,5.951,6.0367,5.9082,5.9938,605414
VND,2017-03-24,5.9938,6.2079,5.9938,6.2079,630260
VND,2017-03-27,6.2079,6.3363,6.1223,6.2935,640660
VND,2017-03-28,6.2935,6.3363,6.2079,6.2079,366740
VND,2017-03-29,6.2079,6.2507,6.1223,6.2507,392446
VND,2017-03-30,6.2507,6.3792,6.1651,6.3792,319781
VND,2017-03-31,6.3792,6.5076,6.2935,6.422,505185
VND,2017-04-03,6.422,6.5076,6.2935,6.3363,305844
VND,2017-04-04,6.3363,6.3792,6.2507,6.2507,262915
VND,2017-04-05,6.2507,6.3363,6.1223,6.1223,360368
VND,2017-04-07,6.1223,6.2079,6.0795,6.1651,196606
VND,2017-04-10,6.1651,6.7645,6.1651,6.7645,1166604
VND,2017-04-11,6.7645,6.7645,6.5504,6.636,367340
VND,2017-04-12,6.636,6.636,6.3792,6.636,384614
VND,2017-04-13,6.636,6.636,6.3792,6.3792,393123
VND,2017-04-14,6.3792,6.3792,6.1651,6.3792,389632
VND,2017-04-17,6.3792,6.5076,6.2079,6.3363,153780
VND,2017-04-18,6.3363,6.4648,6.2935,6.4648,167747
VND,2017-04-19,6.4648,6.4648,6.3363,6.3792,189980
VND,2017-04-20,6.3792,6.5076,6.3363,6.3363,466538
VND,2017-04-21,6.3363,6.9357,6.3363,6.5504,1566427
VND,2017-04-24,6.5504,6.636,6.422,6.422,243304
VND,2017-04-25,6.422,6.4648,6.3363,6.3792,222160
VND,2017-04-26,6.3792,6.5076,6.3363,6.3792,507338
VND,2017-04-27,6.3792,6.5076,6.3792,6.5076,287776
VND,2017-04-28,6.5076,6.5932,6.422,6.5076,354214
VND,2017-05-03,6.5076,6.636,6.5076,6.636,576405
VND,2017-05-04,6.636,7.107,6.636,7.0214,847912
VND,2017-05-05,7.0214,7.1498,6.9357,6.9785,341460
VND,2017-05-08,6.9785,7.1926,6.9357,7.1926,396000
VND,2017-05-09,7.1926,7.8348,7.1926,7.8348,939857
VND,2017-05-10,7.8348,8.1345,7.6207,7.6207,1434424
VND,2017-05-11,7.6207,7.8776,7.5779,7.6636,787336
VND,2017-05-12,7.6636,7.792,7.6207,7.6636,817950
VND,2017-05-15,7.6636,8.1345,7.5779,8.0061,847611
VND,2017-05-16,8.0061,8.1345,7.7492,7.7492,592391
VND,2017-05-17,7.7492,7.8776,7.5779,7.6636,313225
VND,2017-05-18,7.6636,7.9204,7.5779,7.7064,768459
VND,2017-05-19,7.7064,8.3486,7.6636,8.3058,1825221
VND,2017-05-22,8.3058,9.0336,8.0917,8.2629,1360415
VND,2017-05-23,8.2629,8.3486,7.9204,8.1345,1384171
VND,2017-05-24,8.1345,8.477,7.9204,8.1345,1285244
VND,2017-05-25,8.1345,8.3914,8.0917,8.1773,1522674
VND,2017-05-26,8.1773,8.3058,8.1345,8.3058,692195
VND,2017-05-29,8.3058,8.477,8.2629,8.3914,1274174
VND,2017-05-30,8.3914,8.4342,8.0061,8.2201,1541015
VND,2017-05-31,8.2201,8.2201,7.9632,8.0489,454353
VND,2017-06-01,8.0489,8.1345,8.0061,8.0917,167483
VND,2017-06-02,8.0917,8.3486,8.0061,8.2201,411631
VND,2017-06-05,8.2201,8.4342,8.1773,8.2201,671582
VND,2017-06-06,8.2201,8.3058,8.1773,8.3058,174560
VND,2017-06-07,8.3058,9.0336,8.3058,8.9908,2332950
VND,2017-06-08,8.9908,9.1192,8.7767,8.8623,467477
VND,2017-06-09,8.8623,9.162,8.8195,8.9051,726174
VND,2017-06-12,8.9051,9.2048,8.8623,9.0764,888165
VND,2017-06-13,9.0764,9.3333,9.0764,9.2048,656682
VND,2017-06-14,9.2048,9.3333,9.0764,9.2048,729931
VND,2017-06-15,9.2048,9.2476,9.0336,9.0764,456930
VND,2017-06-16,9.0764,9.1192,8.8195,9.1192,602763
VND,2017-06-19,9.1192,9.2048,8.9908,9.1192,857156
VND,2017-06-20,9.1192,9.3761,9.0764,9.2048,610865
VND,2017-06-21,9.2048,9.2048,9.0336,9.162,516247
VND,2017-06-22,9.162,9.5473,9.1192,9.3761,716804
VND,2017-06-23,9.3761,9.5473,8.948,9.2905,473880
VND,2017-06-26,9.2905,9.3761,9.162,9.2905,241910
VND,2017-06-27,9.2905,9.4189,9.1192,9.162,389200
VND,2017-06-28,9.162,9.2048,9.0336,9.162,365219
VND,2017-06-29,9.162,9.3333,9.162,9.2476,336620
VND,2017-06-30,9.2476,9.2905,9.2048,9.2476,252551
VND,2017-07-03,9.2476,9.7614,9.2476,9.6758,745503
VND,2017-07-04,9.6758,10.1039,9.6758,9.847,593165
VND,2017-07-05,9.847,10.0183,9.7614,10.0183,426704
VND,2017-07-06,10.0183,10.1895,9.847,9.9755,741615
VND,2017-07-07,9.9755,10.0183,9.3333,9.4189,1406636
VND,2017-07-10,9.4189,9.633,8.8623,9.162,977801
VND,2017-07-11,9.162,9.2476,8.2629,9.2476,592222
VND,2017-07-12,9.2476,9.5473,9.162,9.5045,625885
VND,2017-07-13,9.5045,9.5473,9.4189,9.5473,228742
VND,2017-07-14,9.5473,9.6758,9.4189,9.5045,233200
VND,2017-07-17,9.5045,9.5045,8.9908,8.9908,603166
VND,2017-07-18,8.9908,8.9908,8.6054,8.9908,711950
VND,2017-07-19,8.9908,9.3761,8.9908,9.1192,734375
VND,2017-07-20,9.1192,9.162,8.9051,9.162,386685
VND,2017-07-21,9.162,9.2476,9.0764,9.162,409975
VND,2017-07-24,9.162,9.162,9.0336,9.0764,197652
VND,2017-07-25,9.0764,9.3761,9.0764,9.3761,366404
VND,2017-07-26,9.3761,9.633,9.3761,9.5901,266241
VND,2017-07-27,9.5901,9.5901,9.4617,9.5045,307030
VND,2017-07-28,9.5045,9.6758,9.4617,9.633,258859
VND,2017-07-31,9.633,9.7186,9.5473,9.7186,334408
VND,2017-08-01,9.7186,9.8042,9.6758,9.7186,279993
VND,2017-08-02,9.7186,9.8042,9.633,9.8042,409162
VND,2017-08-03,9.8042,10.2752,9.8042,10.2752,583335
VND,2017-08-04,10.2752,10.6605,10.2752,10.6605,790428
VND,2017-08-07,10.6605,10.9602,10.6605,10.7461,577812
VND,2017-08-08,10.7461,10.8317,10.3608,10.4464,598843
VND,2017-08-09,10.4464,10.6177,9.9327,10.2323,598558
VND,2017-08-10,10.2323,10.2752,9.7186,10.2752,499830
VND,2017-08-11,10.2752,10.6605,10.2752,10.6605,571803
VND,2017-08-14,10.6605,10.6605,10.2752,10.2752,0
VND,2017-08-15,10.2752,10.2752,10.2752,10.2752,0
VND,2017-08-16,10.2752,10.2752,10.2752,10.2752,0
VND,2017-08-17,10.2752,10.2752,10.2752,10.2752,0
VND,2017-08-18,10.2752,10.4464,9.7186,10.0183,974820
VND,2017-08-21,10.0183,10.1039,9.7186,9.8256,184370
VND,2017-08-22,9.8256,9.8256,9.1406,9.1406,1250570
VND,2017-08-23,9.1406,9.1406,8.7767,8.9694,651630
VND,2017-08-24,8.9694,9.162,8.9051,8.9908,434630
VND,2017-08-25,8.9908,9.0764,8.6911,8.7553,465380
VND,2017-08-28,8.7553,8.9908,8.6483,8.9908,1872220
VND,2017-08-29,8.9908,9.1406,8.8409,8.948,731040
VND,2017-08-30,8.948,8.948,8.7767,8.8623,659110
VND,2017-08-31,8.8623,9.0122,8.8623,8.8837,1158400
VND,2017-09-01,8.8837,8.9694,8.8623,8.9694,651180
VND,2017-09-05,8.9694,9.162,8.8837,9.162,1087850
VND,2017-09-06,9.162,9.2048,9.0122,9.162,519460
VND,2017-09-07,9.162,9.2905,9.055,9.1406,662990
VND,2017-09-08,9.1406,9.1834,8.948,9.0336,799900
VND,2017-09-11,9.0336,9.0336,8.9051,8.948,1069340
VND,2017-09-12,8.948,8.9908,8.9051,8.9908,660860
VND,2017-09-13,8.9908,9.3975,8.9908,9.3761,884400
VND,2017-09-14,9.3761,9.5901,9.3547,9.5901,647850
VND,2017-09-15,9.5901,9.6116,9.3975,9.4617,1081030
VND,2017-09-18,9.4617,9.5901,9.3333,9.4831,1285110
VND,2017-09-19,9.4831,9.5045,9.3333,9.4189,836960
VND,2017-09-20,9.4189,9.4189,9.2691,9.3119,375240
VND,2017-09-21,9.3119,9.5473,9.2905,9.3975,664220
VND,2017-09-22,9.3975,9.4189,9.3333,9.3761,457490
VND,2017-09-25,9.3761,9.3761,9.2048,9.2048,510810
VND,2017-09-26,9.2048,9.2905,9.1406,9.2048,417760
VND,2017-09-27,9.2048,9.3547,9.1834,9.2476,328060
VND,2017-09-28,9.2476,9.3119,9.1192,9.162,450830
VND,2017-09-29,9.162,9.2476,9.0764,9.1406,414550
VND,2017-10-02,9.1406,9.2476,8.9908,9.0122,347690
VND,2017-10-03,9.0122,9.0978,8.4342,8.7767,574090
VND,2017-10-04,8.7767,8.9051,8.7339,8.8409,214340
VND,2017-10-05,8.8409,9.0336,8.8409,8.8409,306850
VND,2017-10-06,8.8409,9.055,8.8409,8.948,433610
VND,2017-10-09,8.948,9.1406,8.948,9.055,423120
VND,2017-10-10,9.055,9.1192,8.948,9.0122,371460
VND,2017-10-11,9.0122,9.0764,8.948,8.9694,413890
VND,2017-10-12,8.9694,9.0764,8.9694,8.9694,359990
VND,2017-10-13,8.9694,8.9694,8.8837,8.9051,205110
VND,2017-10-16,8.9051,8.948,8.7125,8.7339,513240
VND,2017-10-17,8.7339,8.9051,8.7339,8.9051,220360
VND,2017-10-18,8.9051,9.1406,8.9051,8.9694,749340
VND,2017-10-19,8.9694,9.0336,8.8623,8.9051,176540
VND,2017-10-20,8.9051,8.9051,8.7767,8.7981,260610
VND,2017-10-23,8.7981,8.8837,8.477,8.5626,455840
VND,2017-10-24,8.5626,8.7339,8.5626,8.6483,332500
VND,2017-10-25,8.6483,8.7767,8.6483,8.7339,380560
VND,2017-10-26,8.7339,8.9051,8.5626,8.6911,322940
VND,2017-10-27,8.6911,8.7339,8.6269,8.6697,286070
VND,2017-10-30,8.6697,8.8195,8.6483,8.6483,374290
VND,2017-10-31,8.6483,8.6911,8.3058,8.3486,387580
VND,2017-11-01,8.3486,8.4128,7.792,8.1345,633640
VND,2017-11-02,8.1345,8.3272,7.9632,8.0917,365320
VND,2017-11-03,8.0917,8.1773,8.0061,8.1345,282390
VND,2017-11-06,8.1345,8.3058,8.1345,8.3058,302320
VND,2017-11-07,8.3058,8.3486,8.1773,8.2629,185400
VND,2017-11-08,8.2629,8.3058,8.1345,8.3058,293860
VND,2017-11-09,8.3058,8.477,8.2201,8.4556,423400
VND,2017-11-10,8.4556,8.4984,8.3914,8.3914,292150
VND,2017-11-13,8.3914,8.8623,8.37,8.8409,660050
VND,2017-11-14,8.8409,8.948,8.6911,8.8195,581450
VND,2017-11-15,8.8195,8.948,8.7553,8.8623,536450
VND,2017-11-16,8.8623,9.1406,8.7981,9.0978,696600
VND,2017-11-17,9.0978,9.3975,9.0978,9.2262,1302190
VND,2017-11-20,9.2262,9.3547,9.162,9.2476,702840
VND,2017-11-21,9.2476,9.5901,9.2476,9.5259,1696230
VND,2017-11-22,9.5259,9.633,9.4617,9.5687,916450
VND,2017-11-23,9.5687,9.6758,9.2905,9.4189,1564980
VND,2017-11-24,9.4189,9.5473,9.2476,9.5045,696370
VND,2017-11-27,9.5045,9.9755,9.5045,9.7828,1408330
VND,2017-11-28,9.7828,9.8898,9.5259,9.7614,607610
VND,2017-11-29,9.7614,9.9755,9.7186,9.74,870830
VND,2017-11-30,9.74,10.1467,9.74,10.0611,1518630
VND,2017-12-01,10.0611,10.2538,10.0611,10.1895,816650
VND,2017-12-04,10.1895,10.6819,10.1895,10.4892,1236940
VND,2017-12-05,10.4892,10.4892,10.0611,10.0611,1818830
VND,2017-12-06,10.0611,10.1039,9.7186,10.0183,2025180
VND,2017-12-07,10.0183,10.0825,9.6758,9.7614,823270
VND,2017-12-08,9.7614,9.8898,9.633,9.74,719860
VND,2017-12-11,9.74,9.74,9.2476,9.2476,1207890
VND,2017-12-12,9.2476,9.3761,8.6483,9.162,1585620
VND,2017-12-13,9.162,9.3333,8.9694,9.1406,715040
VND,2017-12-14,9.1406,9.3975,9.1406,9.3975,874390
VND,2017-12-15,9.3975,9.4617,9.3119,9.4189,836400
VND,2017-12-18,9.4189,9.8042,9.4189,9.6972,1759750
VND,2017-12-19,9.6972,10.1467,9.6972,10.1039,2031720
VND,2017-12-20,10.1039,10.318,10.0183,10.1467,1646090
VND,2017-12-21,10.1467,10.2109,10.0611,10.0825,677420
VND,2017-12-22,10.0825,10.1681,9.9541,10.1253,825360
VND,2017-12-25,10.1253,10.4036,10.1039,10.318,1082430
VND,2017-12-26,10.318,10.4036,10.1895,10.2752,696510
VND,2017-12-27,10.2752,10.6177,10.2752,10.4464,1834450
VND,2017-12-28,10.4464,11.1742,10.4464,11.1742,3208580
VND,2017-12-29,11.1742,11.5167,11.1742,11.3027,1787920
VND,2018-01-02,11.3027,11.4739,11.3027,11.4311,853480
VND,2018-01-03,11.4311,11.6666,11.3669,11.4739,1970320
VND,2018-01-04,11.4739,11.6024,11.4097,11.5596,1219660
VND,2018-01-05,11.5596,11.6024,11.1742,11.2385,1379580
VND,2018-01-08,11.2385,11.6024,11.003,11.5596,1808380
VND,2018-01-09,11.5596,11.9449,11.5381,11.7308,1106020
VND,2018-01-10,11.7308,11.8807,11.6024,11.7736,1382780
VND,2018-01-11,11.7736,11.7736,11.4739,11.6452,1260720
VND,2018-01-12,11.6452,12.0733,11.6452,11.8164,1730170
VND,2018-01-15,11.8164,12.1589,11.7094,12.0947,1273740
VND,2018-01-16,12.0947,12.1589,11.9449,12.0947,1077350
VND,2018-01-17,12.0947,12.1589,11.4311,11.4311,1715210
VND,2018-01-18,11.4311,11.7736,11.003,11.7736,1559030
VND,2018-01-19,11.7736,11.9877,11.7736,11.8592,928770
VND,2018-01-22,11.8592,12.48,11.8592,12.2446,2150450
VND,2018-01-25,12.2446,12.844,12.2446,12.6299,2880520
VND,2018-01-26,12.6299,12.844,12.3516,12.5229,1699100
VND,2018-01-29,12.5229,13.058,12.5014,12.7583,1544710
VND,2018-01-30,12.7583,13.5718,12.5443,13.5718,1608010
VND,2018-01-31,13.5718,13.8287,12.844,12.844,1883150
VND,2018-02-01,12.844,12.9724,12.0733,12.1161,2939860
VND,2018-02-02,12.1161,12.3944,11.8164,12.3944,1700670
VND,2018-02-05,12.3944,12.3944,11.5381,11.5381,2150120
VND,2018-02-06,11.5381,11.5381,10.7461,11.3027,3129690
VND,2018-02-07,11.3027,12.0733,11.3027,12.0733,1985120
VND,2018-02-08,12.0733,12.5014,11.8592,11.9877,943260
VND,2018-02-09,11.9877,12.2018,11.3027,12.2018,1050600
VND,2018-02-12,12.2018,12.6299,12.2018,12.6299,929580
VND,2018-02-13,12.6299,12.9082,12.6299,12.6727,1012090
VND,2018-02-21,12.6727,13.1222,12.6727,13.0366,1377960
VND,2018-02-22,13.0366,13.0366,12.5014,12.6299,1245400
VND,2018-02-23,12.6299,12.844,12.4158,12.8225,1553330
VND,2018-02-26,12.8225,13.6788,12.8225,13.4861,3895800
VND,2018-02-27,13.4849,14.4283,13.4849,14.4283,3592350
VND,2018-02-28,14.4283,15.3716,14.0398,15.0942,1646510
VND,2018-03-01,15.0942,15.2052,14.4283,14.8167,1876060
VND,2018-03-02,14.8167,14.8445,14.4283,14.7057,1360260
VND,2018-03-05,14.7057,14.9277,13.6791,13.6791,2011650
VND,2018-03-06,13.6791,14.6225,13.6791,14.6225,1450870
VND,2018-03-07,14.6225,15.6214,14.6225,15.2607,3765060
VND,2018-03-08,15.2607,15.4826,15.0387,15.2329,830950
VND,2018-03-09,15.2329,15.7046,15.2052,15.2607,1459510
VND,2018-03-12,15.2607,15.4271,14.9277,14.9832,948240
VND,2018-03-13,14.9832,15.2329,14.9277,15.2052,850470
VND,2018-03-14,15.2052,15.8711,15.2052,15.7323,2095390
VND,2018-03-15,15.7323,16.204,15.6491,16.204,1905300
VND,2018-03-16,16.204,16.3705,16.0376,16.1763,2808720
VND,2018-03-19,16.1763,16.5925,16.1763,16.3705,1526710
VND,2018-03-20,16.3705,16.4815,16.0931,16.1208,1360430
VND,2018-03-21,16.1208,16.315,15.8711,15.9266,1491440
VND,2018-03-22,15.9266,15.9821,14.8722,15.3161,5618480
VND,2018-03-23,15.3161,15.3161,14.5947,14.9277,2287250
VND,2018-03-26,14.9277,15.8156,14.8722,15.8156,1481870
VND,2018-03-27,15.8156,15.8433,15.3994,15.5381,2589800
VND,2018-03-28,15.5381,15.8988,15.3161,15.8988,1429910
VND,2018-03-29,15.8988,16.0931,15.6769,16.0931,1294580
VND,2018-03-30,16.0931,16.3705,15.9543,16.1208,1688000
VND,2018-04-02,16.1208,16.537,16.1208,16.3983,2141980
VND,2018-04-03,16.3983,17.5081,16.3983,17.3694,2845070
VND,2018-04-04,17.3694,17.7578,16.9532,17.1474,2649810
VND,2018-04-05,17.1474,17.3139,16.87,17.3139,2145760
VND,2018-04-06,17.3139,18.174,17.2029,18.0631,2301660
VND,2018-04-09,18.0631,18.8677,18.0353,18.8677,2422270
VND,2018-04-10,18.8677,19.0897,18.618,18.6735,2593060
VND,2018-04-11,18.6735,18.9232,17.9798,18.2018,2303750
VND,2018-04-12,18.2018,18.5902,17.5359,18.5902,1522570
VND,2018-04-13,18.5902,18.9787,18.1463,18.4238,1210560
VND,2018-04-16,18.4238,18.5902,17.7578,18.3128,942970
VND,2018-04-17,18.3128,18.5902,18.0908,18.3683,1307860
VND,2018-04-18,18.3683,18.6735,17.9243,17.9243,1603560
VND,2018-04-19,17.9243,17.9243,16.9255,17.5359,2133990
VND,2018-04-20,17.5359,17.7024,16.9809,17.5359,887180
VND,2018-04-23,17.5359,17.5359,16.315,16.315,2464590
VND,2018-04-24,16.315,16.315,15.1774,15.1774,2445240
VND,2018-04-26,15.1774,15.1774,14.123,14.123,2334780
VND,2018-04-27,14.123,15.0942,13.5959,15.0942,1812650
VND,2018-05-02,15.0942,15.4826,14.3173,14.5392,1232670
VND,2018-05-03,14.5392,15.0664,14.0398,15.0387,1389550
VND,2018-05-04,15.0387,15.3716,14.8167,14.8722,1005460
VND,2018-05-07,14.8722,15.7878,14.4837,15.7878,1104670
VND,2018-05-08,15.7878,15.9266,15.4271,15.7046,1088440
VND,2018-05-09,15.7045,15.8196,14.6116,14.6116,3388590
VND,2018-05-10,14.6116,14.6116,13.6049,13.6049,7057690
VND,2018-05-11,13.6049,14.554,12.6557,14.554,2888280
VND,2018-05-14,14.554,14.554,13.5473,13.5473,2430770
VND,2018-05-15,13.5473,13.5473,12.7132,12.7132,3451020
VND,2018-05-16,12.7132,13.1159,12.0804,12.9721,1672930
VND,2018-05-17,12.9721,13.346,12.9721,13.1734,1451740
VND,2018-05-18,13.1734,13.1734,12.4543,12.7995,1261480
VND,2018-05-21,12.7995,12.9433,12.3681,12.3681,862490
VND,2018-05-22,12.3681,12.3681,11.5052,11.5052,2487610
VND,2018-05-23,11.5052,12.3105,10.9299,12.3105,2054330
VND,2018-05-24,12.3105,12.3105,11.5627,11.7928,1553540
VND,2018-05-25,11.7928,11.7928,10.9874,11.045,1395460
VND,2018-05-28,11.045,11.045,10.2971,10.2971,2010290
VND,2018-05-29,10.2971,11.0162,10.1245,11.0162,1535350
VND,2018-05-30,11.0162,11.045,10.5847,10.671,759820
VND,2018-05-31,10.671,11.1312,10.2971,11.045,2775970
VND,2018-06-01,11.045,11.3326,10.9011,10.9874,1563030
VND,2018-06-04,10.9874,11.4476,10.8149,11.3038,2725630
VND,2018-06-05,11.3038,12.0804,11.3038,12.0804,3842550
VND,2018-06-06,12.0804,12.9145,12.0804,12.9145,3191750
VND,2018-06-07,12.9145,12.9145,12.2818,12.2818,2389120
VND,2018-06-08,12.2818,12.6557,12.0804,12.6557,1509800
VND,2018-06-11,12.6557,13.0008,12.1379,12.6557,1120760
VND,2018-06-12,12.6557,12.6557,11.9654,12.0804,2306160
